width,height,crop,class,fname,img_path,x1,y1,x2,y2,id,integer_label
640,640,Pepper,Pepper Septoria,04d0bc59-5195-4574-9b13-1892571e39c9.jpg,dataset/validate\04d0bc59-5195-4574-9b13-1892571e39c9.jpg,329.82916,376.78055,344.0321,408.43686,968,13
640,640,Corn,Corn Cercospora Leaf Spot,236a6ad3-75c5-4f01-b68a-70a294041ec5.jpg,dataset/validate\236a6ad3-75c5-4f01-b68a-70a294041ec5.jpg,176.21243,278.24533,190.07687,298.12112,969,1
640,640,Corn,Corn Cercospora Leaf Spot,b8995c62-478a-45fe-8fda-7a2770f7e891.jpg,dataset/validate\b8995c62-478a-45fe-8fda-7a2770f7e891.jpg,378.88354,228.83615,394.32114,250.39816,970,1
640,640,Corn,Corn Common Rust,ec7c9ac1-2451-4ee3-a09f-684483026f9e.jpg,dataset/validate\ec7c9ac1-2451-4ee3-a09f-684483026f9e.jpg,4.4107513,73.98162,172.46036,460.13782,971,2
640,640,Tomato,Tomato Early Blight,bf141162-5364-4443-86eb-6e474e7b661c.jpg,dataset/validate\bf141162-5364-4443-86eb-6e474e7b661c.jpg,34.99061,403.7224,44.346355,419.2134,972,17
640,640,Tomato,Tomato Healthy,5acab220-e2b5-4a8e-a68f-f73275949e37.jpg,dataset/validate\5acab220-e2b5-4a8e-a68f-f73275949e37.jpg,1.5721262,231.65833,91.51954,336.3477,973,22
640,640,Pepper,Pepper Leaf Curl,449c1e7e-fc6e-4a6e-8021-08d7a9c1d9c8.jpg,dataset/validate\449c1e7e-fc6e-4a6e-8021-08d7a9c1d9c8.jpg,508.66833,282.62512,571.9282,341.08627,974,6
640,640,Corn,Corn Streak,f7b693dd-c24b-4bc2-a096-b40876c39f07.jpg,dataset/validate\f7b693dd-c24b-4bc2-a096-b40876c39f07.jpg,239.52182,379.1618,312.8406,450.41907,975,4
640,640,Tomato,Tomato Healthy,78160b19-e20e-4f46-b641-908dc17e23d5.jpg,dataset/validate\78160b19-e20e-4f46-b641-908dc17e23d5.jpg,19.295643,145.98947,50.467697,213.78256,976,22
640,640,Tomato,Tomato Healthy,ce7edb54-0883-4187-9820-2e32e9c5a155.jpg,dataset/validate\ce7edb54-0883-4187-9820-2e32e9c5a155.jpg,492.44928,37.129257,535.8152,76.668335,977,22
640,640,Pepper,Pepper Cercospora,3035ab1e-0996-4d7a-87a1-6d398329a598.jpg,dataset/validate\3035ab1e-0996-4d7a-87a1-6d398329a598.jpg,431.49927,379.17096,465.1328,409.9923,978,7
640,640,Pepper,Pepper Bacterial Spot,15349b15-24d1-4e14-95a8-45007e260bea.jpg,dataset/validate\15349b15-24d1-4e14-95a8-45007e260bea.jpg,378.28336,448.23392,392.40155,468.20404,979,9
640,640,Corn,Corn Cercospora Leaf Spot,9db61ac6-c668-463d-bd75-bb14f086255c.jpg,dataset/validate\9db61ac6-c668-463d-bd75-bb14f086255c.jpg,520.9097,199.43338,579.1316,273.92038,980,1
640,640,Tomato,Tomato Early Blight,e011c26f-1765-49fd-9955-7c596678ab68.jpg,dataset/validate\e011c26f-1765-49fd-9955-7c596678ab68.jpg,194.21675,388.73245,210.8208,425.0551,981,17
640,640,Tomato,Tomato Bacterial Spot,6f80d43e-48df-4b74-b73f-3ac44f19672b.jpg,dataset/validate\6f80d43e-48df-4b74-b73f-3ac44f19672b.jpg,441.86572,206.8589,455.21664,222.2424,982,18
640,640,Tomato,Tomato Late Blight,69d9ea42-1155-47ab-9b9c-6945a5080cec.jpg,dataset/validate\69d9ea42-1155-47ab-9b9c-6945a5080cec.jpg,96.60781,588.18384,151.3843,627.47,983,16
640,640,Tomato,Tomato Late Blight,32f2713b-bf6e-4535-8ef5-07341c16776b.jpg,dataset/validate\32f2713b-bf6e-4535-8ef5-07341c16776b.jpg,233.30432,203.456,258.9646,245.172,984,16
640,640,Pepper,Pepper Cercospora,1219f0f0-5ec3-4c11-a960-02e60b117c85.jpg,dataset/validate\1219f0f0-5ec3-4c11-a960-02e60b117c85.jpg,69.271935,192.14328,82.86404,214.12865,985,7
640,640,Tomato,Tomato Leaf Curl,b632dbcb-f4b8-4c23-a6be-2de5169a8d81.jpg,dataset/validate\b632dbcb-f4b8-4c23-a6be-2de5169a8d81.jpg,389.25433,496.72592,450.95416,640.0,986,21
640,640,Pepper,Pepper Leaf Mosaic,0c535a3d-fc95-4962-8a46-05a39a4e0c35.jpg,dataset/validate\0c535a3d-fc95-4962-8a46-05a39a4e0c35.jpg,211.14417,210.92987,269.18192,333.94818,987,10
640,640,Tomato,Tomato Late Blight,ade9a2cf-ac84-4ace-a6ed-86df106ff151.jpg,dataset/validate\ade9a2cf-ac84-4ace-a6ed-86df106ff151.jpg,246.30759,289.01346,271.62375,347.21896,988,16
640,640,Pepper,Pepper Septoria,70b06f1a-f05c-4aa3-a025-204affd802bb.jpg,dataset/validate\70b06f1a-f05c-4aa3-a025-204affd802bb.jpg,277.75708,275.12164,295.37268,323.84833,989,13
640,640,Tomato,Tomato Septoria,6ccb9aa6-572b-47cf-a3a3-e1cdfabb909e.jpg,dataset/validate\6ccb9aa6-572b-47cf-a3a3-e1cdfabb909e.jpg,303.6456,326.82376,332.05307,386.11536,990,19
640,640,Tomato,Tomato Early Blight,e0ff6977-dc80-4d59-bf18-0fc30aea4990.jpg,dataset/validate\e0ff6977-dc80-4d59-bf18-0fc30aea4990.jpg,257.38165,446.9063,273.50113,468.264,991,17
640,640,Pepper,Pepper Fusarium,5320af5c-31fb-45fb-81d5-623dc9cf371d.jpg,dataset/validate\5320af5c-31fb-45fb-81d5-623dc9cf371d.jpg,293.6342,386.24332,364.79233,508.75134,992,12
640,640,Tomato,Tomato Late Blight,bb9b1fbf-e0ad-4f38-a51f-98dd3c8c66b4.jpg,dataset/validate\bb9b1fbf-e0ad-4f38-a51f-98dd3c8c66b4.jpg,450.67242,426.01956,463.4805,435.83667,993,16
640,640,Tomato,Tomato Fusarium,60525a2e-80ad-48ff-bbf7-dafc8ffd0b6a.jpg,dataset/validate\60525a2e-80ad-48ff-bbf7-dafc8ffd0b6a.jpg,370.81143,250.0927,434.71637,293.41934,994,20
640,640,Pepper,Pepper Fusarium,ae45ed24-8097-4d2a-8e7b-08a6a748877e.jpg,dataset/validate\ae45ed24-8097-4d2a-8e7b-08a6a748877e.jpg,265.01398,65.62833,350.1158,124.27849,995,12
640,640,Corn,Corn Common Rust,75c9de86-1b34-4428-9d0d-7bd583970791.jpg,dataset/validate\75c9de86-1b34-4428-9d0d-7bd583970791.jpg,361.24054,277.84073,629.8553,614.9923,996,2
640,640,Pepper,Pepper Leaf Mosaic,55aac3bd-037e-4436-91c6-8060720971ff.jpg,dataset/validate\55aac3bd-037e-4436-91c6-8060720971ff.jpg,317.52502,431.91992,349.64587,479.49176,997,10
640,640,Tomato,Tomato Septoria,f09893e8-0ff0-4437-ad38-bfdd57471b8b.jpg,dataset/validate\f09893e8-0ff0-4437-ad38-bfdd57471b8b.jpg,175.08264,348.75,219.53232,388.735,998,19
640,640,Pepper,Pepper Late Blight,338aba4e-e52e-4f3b-8922-1f2c2fa51bdb.jpg,dataset/validate\338aba4e-e52e-4f3b-8922-1f2c2fa51bdb.jpg,266.63907,294.81625,281.95477,320.01553,999,14
640,640,Pepper,Pepper Leaf Mosaic,848977cb-feb8-4bc8-bcbb-71bb72f0144f.jpg,dataset/validate\848977cb-feb8-4bc8-bcbb-71bb72f0144f.jpg,284.8063,375.6656,314.65854,419.88818,1000,10
640,640,Tomato,Tomato Septoria,5fb40c77-d1b5-4d7f-b05d-9dfc1ab2c6ff.jpg,dataset/validate\5fb40c77-d1b5-4d7f-b05d-9dfc1ab2c6ff.jpg,276.72015,288.36697,285.6522,302.71997,1001,19
640,640,Tomato,Tomato Septoria,3c03881f-af5f-49a6-9477-6e6a5b6ff00c.jpg,dataset/validate\3c03881f-af5f-49a6-9477-6e6a5b6ff00c.jpg,336.21808,487.66565,357.16873,530.5098,1002,19
640,640,Corn,Corn Cercospora Leaf Spot,757ed801-51d6-419b-a7bd-f909b04a39d6.jpg,dataset/validate\757ed801-51d6-419b-a7bd-f909b04a39d6.jpg,205.54102,130.82695,217.45004,161.2098,1003,1
640,640,Tomato,Tomato Septoria,f5d2f62d-c213-4754-bdc0-7e54e93f6537.jpg,dataset/validate\f5d2f62d-c213-4754-bdc0-7e54e93f6537.jpg,263.935,180.749,289.46094,214.13077,1004,19
640,640,Pepper,Pepper Septoria,27952cb0-d0b8-42fb-8617-7f916a77a2ad.jpg,dataset/validate\27952cb0-d0b8-42fb-8617-7f916a77a2ad.jpg,339.1718,292.676,407.60526,466.40784,1005,13
640,640,Tomato,Tomato Late Blight,32ce8ba2-06b7-4c09-86f6-0ec7a95e7c35.jpg,dataset/validate\32ce8ba2-06b7-4c09-86f6-0ec7a95e7c35.jpg,152.82681,275.41833,163.18933,308.26404,1006,16
640,640,Corn,Corn Streak,abbe9f6b-a5ea-4d07-ab19-630b1232d0a0.jpg,dataset/validate\abbe9f6b-a5ea-4d07-ab19-630b1232d0a0.jpg,289.24673,87.267166,367.59387,208.89697,1007,4
640,640,Tomato,Tomato Septoria,e1ebec2f-031e-4cbf-9ed0-97c5400cc223.jpg,dataset/validate\e1ebec2f-031e-4cbf-9ed0-97c5400cc223.jpg,242.53192,442.2971,263.87866,462.8833,1008,19
640,640,Tomato,Tomato Healthy,0d96e8a4-ec90-4db7-9bc8-b29295bd2314.jpg,dataset/validate\0d96e8a4-ec90-4db7-9bc8-b29295bd2314.jpg,340.73816,488.8602,389.20926,591.1398,1009,22
640,640,Tomato,Tomato Healthy,36e56032-ed82-4a06-be76-a1ef651f63f6.jpg,dataset/validate\36e56032-ed82-4a06-be76-a1ef651f63f6.jpg,253.85237,148.25652,390.74384,297.5526,1010,22
640,640,Corn,Corn Streak,922536b1-ff66-4556-85dd-7b93fb97986d.jpg,dataset/validate\922536b1-ff66-4556-85dd-7b93fb97986d.jpg,278.7008,252.69836,397.66403,419.34363,1011,4
640,640,Pepper,Pepper Late Blight,1660fbf7-04b5-4682-80ff-6c450005e393.jpg,dataset/validate\1660fbf7-04b5-4682-80ff-6c450005e393.jpg,623.7791,125.69138,640.0,220.47845,1012,14
640,640,Pepper,Pepper Leaf Curl,7dd1b499-4961-4288-b161-20e3621569b8.jpg,dataset/validate\7dd1b499-4961-4288-b161-20e3621569b8.jpg,300.63657,259.76385,370.25497,392.19455,1013,6
640,640,Tomato,Tomato Septoria,eb342669-f22b-4456-bb33-4a4f154baa70.jpg,dataset/validate\eb342669-f22b-4456-bb33-4a4f154baa70.jpg,309.86542,344.92236,324.95172,367.89856,1014,19
640,640,Corn,Corn Streak,7dca137d-483e-493e-abc7-070c543418c0.jpg,dataset/validate\7dca137d-483e-493e-abc7-070c543418c0.jpg,162.86246,92.95111,278.42795,204.37427,1015,4
640,640,Tomato,Tomato Late Blight,9bcec5f7-5260-4296-afc2-c87572108094.jpg,dataset/validate\9bcec5f7-5260-4296-afc2-c87572108094.jpg,219.14725,382.31964,245.50337,411.9539,1016,16
640,640,Pepper,Pepper Leaf Curl,73e824d2-3359-4bb7-bf3e-94884739d2eb.jpg,dataset/validate\73e824d2-3359-4bb7-bf3e-94884739d2eb.jpg,183.93896,532.4894,226.21008,582.5293,1017,6
640,640,Pepper,Pepper Cercospora,b48fbdad-d90b-4dda-810e-44607ea23e1b.jpg,dataset/validate\b48fbdad-d90b-4dda-810e-44607ea23e1b.jpg,349.182,372.5066,361.5877,386.73688,1018,7
640,640,Corn,Corn Streak,b30f2933-1a96-4e9f-9522-64e4b7097a91.jpg,dataset/validate\b30f2933-1a96-4e9f-9522-64e4b7097a91.jpg,273.33624,259.66528,353.79913,315.84982,1019,4
640,640,Tomato,Tomato Healthy,44712336-91a5-4d14-8ca7-e7a3248b69bd.jpg,dataset/validate\44712336-91a5-4d14-8ca7-e7a3248b69bd.jpg,84.14726,94.3011,153.18744,158.06863,1020,22
640,640,Corn,Corn Common Rust,de68cb0b-6a92-4b62-bf36-67467926b122.jpg,dataset/validate\de68cb0b-6a92-4b62-bf36-67467926b122.jpg,576.49194,413.4006,635.97485,538.61804,1021,2
640,640,Tomato,Tomato Late Blight,bc31f94b-57dd-4040-96c7-bde8efe6d405.jpg,dataset/validate\bc31f94b-57dd-4040-96c7-bde8efe6d405.jpg,289.52368,190.98946,306.892,226.8062,1022,16
640,640,Pepper,Pepper Septoria,714cff89-8855-4558-b56b-eef37b3edae5.jpg,dataset/validate\714cff89-8855-4558-b56b-eef37b3edae5.jpg,425.5447,463.63724,444.06085,495.31567,1023,13
640,640,Pepper,Pepper Leaf Mosaic,6e26068a-6395-4e28-b8f3-dfab2439827b.jpg,dataset/validate\6e26068a-6395-4e28-b8f3-dfab2439827b.jpg,329.08557,335.7997,344.40646,372.54916,1024,10
640,640,Tomato,Tomato Healthy,0277e43c-6b07-49d2-a08e-e5dd2489e98b.jpg,dataset/validate\0277e43c-6b07-49d2-a08e-e5dd2489e98b.jpg,54.57363,214.1057,125.96356,333.20892,1025,22
640,640,Tomato,Tomato Septoria,72ec1b1c-5f75-4084-969a-804b5a2a2264.jpg,dataset/validate\72ec1b1c-5f75-4084-969a-804b5a2a2264.jpg,276.49774,395.45892,284.34497,410.8249,1026,19
640,640,Tomato,Tomato Septoria,b66fcd47-7c1f-4d2d-a964-a68924a451e8.jpg,dataset/validate\b66fcd47-7c1f-4d2d-a964-a68924a451e8.jpg,506.6667,266.76816,516.68036,281.60715,1027,19
640,640,Pepper,Pepper Healthy,69f88363-5e75-413b-8096-5c16b3159120.jpg,dataset/validate\69f88363-5e75-413b-8096-5c16b3159120.jpg,236.81012,442.90002,330.7992,556.8727,1028,11
640,640,Tomato,Tomato Septoria,9ee4c894-49b7-42bd-849d-212dcf80dd6b.jpg,dataset/validate\9ee4c894-49b7-42bd-849d-212dcf80dd6b.jpg,428.68707,207.88576,449.5417,238.05612,1029,19
640,640,Pepper,Pepper Septoria,8061a4e4-c689-4d60-8ee3-595714abcc22.jpg,dataset/validate\8061a4e4-c689-4d60-8ee3-595714abcc22.jpg,153.91248,472.35724,182.64085,510.23297,1030,13
640,640,Corn,Corn Cercospora Leaf Spot,307aba26-7d8a-46db-a4e2-c1cc0c01ec8e.jpg,dataset/validate\307aba26-7d8a-46db-a4e2-c1cc0c01ec8e.jpg,152.50873,318.99066,169.05661,354.7671,1031,1
640,640,Pepper,Pepper Bacterial Spot,b870a49d-4429-49ec-8be8-6b48b9561119.jpg,dataset/validate\b870a49d-4429-49ec-8be8-6b48b9561119.jpg,223.17116,315.7295,255.30183,327.1512,1032,9
640,640,Pepper,Pepper Septoria,dfb89564-cc64-4923-8703-5ff9b2a6f82b.jpg,dataset/validate\dfb89564-cc64-4923-8703-5ff9b2a6f82b.jpg,344.62216,195.25104,353.5421,206.36646,1033,13
640,640,Corn,Corn Cercospora Leaf Spot,55a14d5a-a60e-4e1d-836f-590eceaa470f.jpg,dataset/validate\55a14d5a-a60e-4e1d-836f-590eceaa470f.jpg,389.993,452.1584,403.4102,474.02173,1034,1
640,640,Tomato,Tomato Septoria,3849a75c-720e-4115-b7c5-0495b2cb150f.jpg,dataset/validate\3849a75c-720e-4115-b7c5-0495b2cb150f.jpg,259.4477,320.2664,267.56442,336.37,1035,19
640,640,Pepper,Pepper Leaf Blight,a0c9998d-7932-4ab1-82c8-f7075b43dcdb.jpg,dataset/validate\a0c9998d-7932-4ab1-82c8-f7075b43dcdb.jpg,354.67453,204.17465,373.78192,236.27531,1036,8
640,640,Tomato,Tomato Early Blight,969b066c-dd79-448b-aa3b-02d7030e1a68.jpg,dataset/validate\969b066c-dd79-448b-aa3b-02d7030e1a68.jpg,208.198,114.72482,223.35382,137.16042,1037,17
640,640,Pepper,Pepper Fusarium,78115493-c5a7-41e9-bb70-cc7230795ba6.jpg,dataset/validate\78115493-c5a7-41e9-bb70-cc7230795ba6.jpg,216.72125,375.48456,347.51996,419.21725,1038,12
640,640,Corn,Corn Streak,0ca6e21e-af29-4dc0-9494-fdcbf006146a.jpg,dataset/validate\0ca6e21e-af29-4dc0-9494-fdcbf006146a.jpg,263.14972,334.92142,436.057,456.7171,1039,4
640,640,Pepper,Pepper Leaf Curl,05f98407-8ff6-47bb-982d-e0d4719e6664.jpg,dataset/validate\05f98407-8ff6-47bb-982d-e0d4719e6664.jpg,359.87726,334.43665,387.54877,373.91116,1040,6
640,640,Pepper,Pepper Leaf Mosaic,70980383-dd91-44a7-af4e-fd537e546aa4.jpg,dataset/validate\70980383-dd91-44a7-af4e-fd537e546aa4.jpg,541.1461,190.64764,578.0761,232.4314,1041,10
640,640,Tomato,Tomato Septoria,afed7648-32f0-4266-b37c-7442f79a1965.jpg,dataset/validate\afed7648-32f0-4266-b37c-7442f79a1965.jpg,340.08337,179.74823,355.11856,197.09602,1042,19
640,640,Tomato,Tomato Late Blight,d4d955a5-3496-4f9c-983c-603a67bfb0c1.jpg,dataset/validate\d4d955a5-3496-4f9c-983c-603a67bfb0c1.jpg,262.62296,385.48596,310.26736,452.04626,1043,16
640,640,Corn,Corn Cercospora Leaf Spot,bfc47686-d34c-4a61-a6f8-34f025239a1d.jpg,dataset/validate\bfc47686-d34c-4a61-a6f8-34f025239a1d.jpg,267.42212,508.67712,281.4731,536.89764,1044,1
640,640,Tomato,Tomato Fusarium,a98adf81-fe53-4554-bcb4-b70a03b19bba.jpg,dataset/validate\a98adf81-fe53-4554-bcb4-b70a03b19bba.jpg,330.71,361.97394,433.89557,443.6749,1045,20
640,640,Corn,Corn Common Rust,1d521273-80fa-458f-8a1a-632a2d9f94eb.jpg,dataset/validate\1d521273-80fa-458f-8a1a-632a2d9f94eb.jpg,330.80634,194.05821,406.67126,304.30322,1046,2
640,640,Tomato,Tomato Healthy,58c18b45-f104-4756-88b9-0dc946677922.jpg,dataset/validate\58c18b45-f104-4756-88b9-0dc946677922.jpg,562.7404,0.8617235,599.48535,38.58216,1047,22
640,640,Tomato,Tomato Early Blight,19581f85-87bb-40ec-8130-716295cdf44c.jpg,dataset/validate\19581f85-87bb-40ec-8130-716295cdf44c.jpg,383.14093,191.7623,419.482,227.81908,1048,17
640,640,Tomato,Tomato Healthy,9a6315f9-b833-48ba-a0c3-aaf692dd4c3e.jpg,dataset/validate\9a6315f9-b833-48ba-a0c3-aaf692dd4c3e.jpg,357.85876,213.72244,384.8892,258.87274,1049,22
640,640,Tomato,Tomato Late Blight,b5fce99c-b3ee-491e-9fdb-98f48e90407d.jpg,dataset/validate\b5fce99c-b3ee-491e-9fdb-98f48e90407d.jpg,320.6914,296.7945,336.96667,344.3706,1050,16
640,640,Pepper,Pepper Leaf Blight,715b57a5-0513-4ad1-924d-4b7b07d2809f.jpg,dataset/validate\715b57a5-0513-4ad1-924d-4b7b07d2809f.jpg,204.97804,356.94888,222.10863,394.7657,1051,8
640,640,Tomato,Tomato Late Blight,3327bbd9-6dd1-4401-ab1f-c360b61296b9.jpg,dataset/validate\3327bbd9-6dd1-4401-ab1f-c360b61296b9.jpg,143.7716,321.92386,158.67769,339.87976,1052,16
640,640,Corn,Corn Cercospora Leaf Spot,fe7146f2-e250-41a6-9352-bd5c58e4f182.jpg,dataset/validate\fe7146f2-e250-41a6-9352-bd5c58e4f182.jpg,469.30392,66.140884,483.8594,86.722824,1053,1
640,640,Pepper,Pepper Septoria,00537c0a-5568-4214-a18c-d965e19ccb74.jpg,dataset/validate\00537c0a-5568-4214-a18c-d965e19ccb74.jpg,331.67355,151.03458,357.80612,185.06012,1054,13
640,640,Tomato,Tomato Septoria,08fa9831-9a25-4e71-8f24-a0e04cac8460.jpg,dataset/validate\08fa9831-9a25-4e71-8f24-a0e04cac8460.jpg,484.8029,261.3993,493.58508,279.7219,1055,19
640,640,Pepper,Pepper Leaf Mosaic,d8bf2f06-47d4-4f97-8aaf-9e6bef568d8e.jpg,dataset/validate\d8bf2f06-47d4-4f97-8aaf-9e6bef568d8e.jpg,382.62085,421.17245,458.1804,540.53107,1056,10
640,640,Pepper,Pepper Leaf Curl,a5d5af0e-5283-4717-b271-e291a4203281.jpg,dataset/validate\a5d5af0e-5283-4717-b271-e291a4203281.jpg,207.20247,30.181046,334.02158,154.11607,1057,6
640,640,Tomato,Tomato Septoria,7a997fe4-3292-47a2-9078-6bfd5a833a59.jpg,dataset/validate\7a997fe4-3292-47a2-9078-6bfd5a833a59.jpg,397.6822,478.1964,432.75922,593.4043,1058,19
640,640,Tomato,Tomato Healthy,880fda46-fec8-452f-b05c-3b97d99bd650.jpg,dataset/validate\880fda46-fec8-452f-b05c-3b97d99bd650.jpg,398.27386,584.83716,438.67206,640.0,1059,22
640,640,Tomato,Tomato Septoria,52556ad0-8c41-476e-bdcd-ed0509db6f7a.jpg,dataset/validate\52556ad0-8c41-476e-bdcd-ed0509db6f7a.jpg,312.36304,407.03406,321.0688,419.3988,1060,19
640,640,Pepper,Pepper Septoria,25dc1e88-bd3d-47c3-8876-16fbc3ceba76.jpg,dataset/validate\25dc1e88-bd3d-47c3-8876-16fbc3ceba76.jpg,199.85559,166.21487,226.10071,191.61008,1061,13
640,640,Corn,Corn Common Rust,db7d92a2-883d-40ca-b14d-2b0c39e0034f.jpg,dataset/validate\db7d92a2-883d-40ca-b14d-2b0c39e0034f.jpg,230.41919,350.86438,333.7314,433.1927,1062,2
640,640,Tomato,Tomato Fusarium,8a872fab-3a19-46d8-9fef-3de7fafbfe4b.jpg,dataset/validate\8a872fab-3a19-46d8-9fef-3de7fafbfe4b.jpg,516.8482,376.66583,608.3715,443.38678,1063,20
640,640,Tomato,Tomato Fusarium,0d17750f-1170-4b6d-882c-acc6f4e38b09.jpg,dataset/validate\0d17750f-1170-4b6d-882c-acc6f4e38b09.jpg,441.81232,147.7566,501.52606,240.02287,1064,20
640,640,Tomato,Tomato Fusarium,08110ac5-1f2a-4693-9e4d-c94886dd4afd.jpg,dataset/validate\08110ac5-1f2a-4693-9e4d-c94886dd4afd.jpg,425.74384,236.3402,494.7859,302.0441,1065,20
640,640,Corn,Corn Cercospora Leaf Spot,494d29df-bf40-4ae1-8026-6569708a2516.jpg,dataset/validate\494d29df-bf40-4ae1-8026-6569708a2516.jpg,539.3768,563.10236,549.34845,594.34644,1066,1
640,640,Corn,Corn Cercospora Leaf Spot,79586390-e34b-4864-9ae3-415794956800.jpg,dataset/validate\79586390-e34b-4864-9ae3-415794956800.jpg,528.04535,156.92914,547.08215,199.25983,1067,1
640,640,Tomato,Tomato Healthy,1daf89c2-7f7d-43af-88da-71434673d5f4.jpg,dataset/validate\1daf89c2-7f7d-43af-88da-71434673d5f4.jpg,530.79266,165.11023,558.4692,211.6057,1068,22
640,640,Pepper,Pepper Leaf Mosaic,f76ee953-d28c-4674-be32-d95ca5c06d8b.jpg,dataset/validate\f76ee953-d28c-4674-be32-d95ca5c06d8b.jpg,507.21927,79.75439,527.6776,107.304085,1069,10
640,640,Pepper,Pepper Leaf Curl,4d056a1a-f992-46ed-9570-fd39dc802a98.jpg,dataset/validate\4d056a1a-f992-46ed-9570-fd39dc802a98.jpg,298.74023,281.38446,328.07132,335.97977,1070,6
640,640,Tomato,Tomato Septoria,1de9c000-6885-4d91-9532-c01921fc635c.jpg,dataset/validate\1de9c000-6885-4d91-9532-c01921fc635c.jpg,402.09174,602.26874,462.21686,640.0,1071,19
640,640,Tomato,Tomato Fusarium,3ec56fd4-6f4e-414c-a39a-d774ffcd0431.jpg,dataset/validate\3ec56fd4-6f4e-414c-a39a-d774ffcd0431.jpg,139.39143,271.99902,196.01239,301.29007,1072,20
640,640,Tomato,Tomato Leaf Curl,6e511819-d37c-40d1-afe3-1115bf1bbf71.jpg,dataset/validate\6e511819-d37c-40d1-afe3-1115bf1bbf71.jpg,548.364,526.07965,581.97595,556.62573,1073,21
640,640,Corn,Corn Cercospora Leaf Spot,6b9da307-35b9-4d74-ad89-b6cd6aaf3156.jpg,dataset/validate\6b9da307-35b9-4d74-ad89-b6cd6aaf3156.jpg,169.51842,542.9449,188.10197,565.11816,1074,1
640,640,Corn,Corn Cercospora Leaf Spot,6f16763c-0eff-4870-aa52-e7bb08d2a541.jpg,dataset/validate\6f16763c-0eff-4870-aa52-e7bb08d2a541.jpg,503.5694,274.8504,510.3683,304.07874,1075,1
640,640,Pepper,Pepper Healthy,73314c56-553b-4e3a-81ff-5ca9f31d58c0.jpg,dataset/validate\73314c56-553b-4e3a-81ff-5ca9f31d58c0.jpg,164.98602,16.775826,351.1222,155.27156,1076,11
640,640,Tomato,Tomato Bacterial Spot,4c1bb15b-43f9-45db-b9da-8eb2529599e7.jpg,dataset/validate\4c1bb15b-43f9-45db-b9da-8eb2529599e7.jpg,429.75858,321.98184,440.8714,349.65753,1077,18
640,640,Tomato,Tomato Leaf Curl,74ff73f1-47b3-48d5-a912-4515104a6295.jpg,dataset/validate\74ff73f1-47b3-48d5-a912-4515104a6295.jpg,311.62848,499.74948,440.8302,624.1608,1078,21
640,640,Pepper,Pepper Leaf Mosaic,39297f55-f05f-4f7b-8962-43b1a9a79cd8.jpg,dataset/validate\39297f55-f05f-4f7b-8962-43b1a9a79cd8.jpg,536.572,233.6718,564.284,270.40067,1079,10
640,640,Corn,Corn Cercospora Leaf Spot,f5c949f9-6e83-4f2b-83d1-d91fde09f6d6.jpg,dataset/validate\f5c949f9-6e83-4f2b-83d1-d91fde09f6d6.jpg,423.98322,333.89752,436.95316,359.73602,1080,1
640,640,Corn,Corn Streak,8500bbaf-f613-433f-8d61-2a9843fa52c4.jpg,dataset/validate\8500bbaf-f613-433f-8d61-2a9843fa52c4.jpg,180.18341,349.71188,241.4498,402.5,1081,4
640,640,Tomato,Tomato Septoria,c1c5c006-17a3-405b-9ef3-3949abb8ae05.jpg,dataset/validate\c1c5c006-17a3-405b-9ef3-3949abb8ae05.jpg,283.10294,337.82812,289.5661,345.6488,1082,19
640,640,Tomato,Tomato Healthy,d711870b-3bf4-40f6-b827-cda3a30e5446.jpg,dataset/validate\d711870b-3bf4-40f6-b827-cda3a30e5446.jpg,562.04724,180.14636,620.0527,322.73712,1083,22
640,640,Corn,Corn Streak,02f6f995-93f7-48e9-ae80-4e4465365870.jpg,dataset/validate\02f6f995-93f7-48e9-ae80-4e4465365870.jpg,53.259827,323.20142,83.60263,354.1065,1084,4
640,640,Pepper,Pepper Septoria,a3964987-c20a-43f9-9702-b5dff96599fc.jpg,dataset/validate\a3964987-c20a-43f9-9702-b5dff96599fc.jpg,406.96283,312.8181,430.19913,351.80862,1085,13
640,640,Corn,Corn Healthy,dfa07677-e9aa-4a70-a394-81c266715fe1.jpg,dataset/validate\dfa07677-e9aa-4a70-a394-81c266715fe1.jpg,515.6168,181.79172,583.98346,315.08423,1086,3
640,640,Pepper,Pepper Septoria,4aee7d1e-644f-4e92-aca1-67d00e19b401.jpg,dataset/validate\4aee7d1e-644f-4e92-aca1-67d00e19b401.jpg,93.81225,55.60797,143.62886,91.10243,1087,13
640,640,Tomato,Tomato Late Blight,f4f305e7-3913-407c-8189-f6c6df8d5326.jpg,dataset/validate\f4f305e7-3913-407c-8189-f6c6df8d5326.jpg,284.893,341.55798,312.8882,382.7795,1088,16
640,640,Tomato,Tomato Septoria,ef8654eb-c4c3-4273-927f-b1333a1c63b9.jpg,dataset/validate\ef8654eb-c4c3-4273-927f-b1333a1c63b9.jpg,254.08652,291.4078,265.06345,307.17435,1089,19
640,640,Tomato,Tomato Healthy,3cff7f5d-056b-4846-917a-6238706018ed.jpg,dataset/validate\3cff7f5d-056b-4846-917a-6238706018ed.jpg,422.33282,262.43988,443.4598,316.07715,1090,22
