image_path,crop_label,crop_id,split
data/main/train/images/id_buldyk_jpg.rf.aaeb3a7dfc89f9fe87757b9af968e586.jpg,Pepper,1,train
data/main/train/images/id_buy6oi_jpg.rf.489b8982e8f855b087e4067fbf0e9d58.jpg,Pepper,1,train
data/main/train/images/id_bv587v_jpg.rf.09cf0ccf7c1c45d48b7f343e89dd5b58.jpg,Pepper,1,train
data/main/train/images/id_bves57_jpg.rf.b561d4dfc3daddecac9acebabb5979f8.jpg,Tomato,2,train
data/main/train/images/id_bvl397_jpg.rf.b5aabb23adabedca09cb2e8acbbb2562.jpg,Pepper,1,train
data/main/train/images/id_bvpacu_jpg.rf.2dabc01fc8186ab4b79873e268217e03.jpg,Pepper,1,train
data/main/train/images/id_bvq1e4_jpg.rf.259b20bdd28a6e185b7aee5927068add.jpg,Pepper,1,train
data/main/train/images/id_bvu21n_jpg.rf.2dafbcb87adbfc13cfe3fe7f43a476d1.jpg,Tomato,2,train
data/main/train/images/id_bw958v_jpg.rf.162644f430cf1615afaa20506e7de30d.jpg,Corn,0,train
data/main/train/images/id_bwfn5e_jpg.rf.5565061536e4fb6c03329af1c9f9e28e.jpg,Pepper,1,train
data/main/train/images/id_bwzlo1_jpg.rf.ea852e07f92804e6f1b70a042216ecde.jpg,Pepper,1,train
data/main/train/images/id_bxbmod_jpg.rf.9697b8209e9f36e8119a2e192f9b5b94.jpg,Corn,0,train
data/main/train/images/id_bxexp9_jpg.rf.f17400daa648832a22edfdcb0c79eae9.jpg,Tomato,2,train
data/main/train/images/id_by4s2h_jpg.rf.c4c1219477405773f7faff24f2fbd3ed.jpg,Corn,0,train
data/main/train/images/id_byni8h_jpg.rf.b125d8ddc76146e2b924886d8ceb8f8c.jpg,Pepper,1,train
data/main/train/images/id_bypdq4_jpg.rf.7343a284efbbf0d2b70723eddf8d3c3c.jpg,Pepper,1,train
data/main/train/images/id_bysasx_jpg.rf.7d3159ee1b9aa9a494504fd06cff4e7c.jpg,Pepper,1,train
data/main/train/images/id_bywxx9_jpg.rf.967239b56fa5cc380f6d0b48efdb87ef.jpg,Pepper,1,train
data/main/train/images/id_bz4vli_jpg.rf.03e79e18f2568205a5210af1a5fe378a.jpg,Corn,0,train
data/main/train/images/id_bz7fn4_jpg.rf.c1f0e4ae1398e2cd3e845965fcf92cf3.jpg,Tomato,2,train
data/main/train/images/id_bzw65q_jpg.rf.8ec86b1701f99411f4a5402d9f395569.jpg,Pepper,1,train
data/main/train/images/id_c17pxb_jpg.rf.3eab79ab4dcbcf54e7eccb60ae2cd0c7.jpg,Pepper,1,train
data/main/train/images/id_c19vs7_jpg.rf.389a7839f87c4ce9ac3b7d65a92bf117.jpg,Pepper,1,train
data/main/train/images/id_c31w41_jpg.rf.8a805e59ba2b036547fdab58dd7c04ce.jpg,Pepper,1,train
data/main/train/images/id_c3gt8n_jpg.rf.d6bca1051d1998c632f22e1aaba472f3.jpg,Pepper,1,train
data/main/train/images/id_c4knk1_jpg.rf.99ffcfda9c73e599699aecf4321ad582.jpg,Tomato,2,train
data/main/train/images/id_c4vglb_jpg.rf.ea70a8033309d1d8923569e61dd0abcf.jpg,Corn,0,train
data/main/train/images/id_c53ueg_jpg.rf.c9277880411aa3f8b74a5ba9719fb2f5.jpg,Pepper,1,train
data/main/train/images/id_c59629_jpg.rf.3bda33a4a3f80f24f11456dccce15559.jpg,Pepper,1,train
data/main/train/images/id_c5co4i_jpg.rf.6abd4bec7d75b43d29c1f61dec019af9.jpg,Pepper,1,train
data/main/train/images/id_c5etn5_jpg.rf.3ea8276262ed08ac6406bfa0483995a2.jpg,Pepper,1,train
data/main/train/images/id_c66lkl_jpg.rf.815d2c78248f677140d4a85e35d2d7f9.jpg,Pepper,1,train
data/main/train/images/id_c6gjip_jpg.rf.03b6eabfa2677b7a963965978f861f91.jpg,Corn,0,train
data/main/train/images/id_c6wli2_jpg.rf.bb9f7253cc2d6d4d177ad8e98e204c93.jpg,Tomato,2,train
data/main/train/images/id_c73p4l_jpg.rf.7511a5dcc21036688d66a0395820febf.jpg,Corn,0,train
data/main/train/images/id_c7lhzl_jpg.rf.7032cdf8149761f0f87ee58a25871d00.jpg,Pepper,1,train
data/main/train/images/id_c7lws4_jpg.rf.b7ecabe7c2843f67c1bc6c736dfdca4d.jpg,Pepper,1,train
data/main/train/images/id_c82oqh_jpg.rf.400ed4526790df48bbe3555b05e0ba68.jpg,Tomato,2,train
data/main/train/images/id_c8kzdi_jpg.rf.0dbc8e49d12ed4062d4874fcf869a184.jpg,Corn,0,train
data/main/train/images/id_c9gq8a_jpg.rf.da8b3f8fcb0ed4d468889c501778a521.jpg,Tomato,2,train
data/main/train/images/id_c9gwjw_jpg.rf.cfb1e7e7908dfba0460c5990a90ba2b8.jpg,Pepper,1,train
data/main/train/images/id_c9k7xm_jpg.rf.b5112e5e6f3c45f908788c27b2d34798.jpg,Pepper,1,train
data/main/train/images/id_c9xvh6_jpg.rf.a625b893cde884ec701d7f538bee0bce.jpg,Tomato,2,train
data/main/train/images/id_ca1742_jpg.rf.ee7cee15a6aa5c9889b9a9070cd03ded.jpg,Pepper,1,train
data/main/train/images/id_ca2o9o_jpg.rf.f339894501c2f8c101cafb5f2166ee2f.jpg,Pepper,1,train
data/main/train/images/id_ca4gcy_jpg.rf.20cc2dec36c255fb3e72c631db185289.jpg,Tomato,2,train
data/main/train/images/id_cac2k5_jpg.rf.8c9267da5c525244dbcb963219482c53.jpg,Pepper,1,train
data/main/train/images/id_cb8y9a_jpg.rf.e8582c3c1ce31e9d2b0a59d8d867f003.jpg,Pepper,1,train
data/main/train/images/id_cbprze_jpg.rf.4ce54922c132be1c7bc63803f929375b.jpg,Pepper,1,train
data/main/train/images/id_cc3cgi_jpg.rf.8deabd86d2a3a2c325d731bd0be00576.jpg,Corn,0,train
data/main/train/images/id_cc5qn7_jpg.rf.99b4849fb2f625f5f46e2f7cf4c92567.jpg,Pepper,1,train
data/main/train/images/id_cckmbo_jpg.rf.7999aa5256fc95e7ef91e4de2b630646.jpg,Pepper,1,train
data/main/train/images/id_cclocx_jpg.rf.68a99138824529e726b25b196959388f.jpg,Pepper,1,train
data/main/train/images/id_cd9osv_jpg.rf.7dcf88ebb86f50c26531e070d32fe5c4.jpg,Pepper,1,train
data/main/train/images/id_cdr38b_jpg.rf.1ab4e551987ac1ce54960b99013ac151.jpg,Corn,0,train
data/main/train/images/id_cesllx_jpg.rf.010a07c2161c9f273a4067787edd5d40.jpg,Corn,0,train
data/main/train/images/id_cfazwd_jpg.rf.43a9393777c17bedd91d992b7a35d427.jpg,Pepper,1,train
data/main/train/images/id_ch54ki_jpg.rf.9a79d45be8547dd7bb01df7eb2661d7b.jpg,Pepper,1,train
data/main/train/images/id_chhszq_jpg.rf.10321534e1a9b8e570a01c6248495ce1.jpg,Pepper,1,train
data/main/train/images/id_chreep_jpg.rf.abd5c7c7bbf3f4d091f5df14b2842f31.jpg,Tomato,2,train
data/main/train/images/id_cix86y_jpg.rf.8e43a41eb0e850dbb3157b4bb1d05717.jpg,Corn,0,train
data/main/train/images/id_cjsfh5_jpg.rf.42f9cb0e348cc3e9465f9ba57e2135f3.jpg,Pepper,1,train
data/main/train/images/id_ckctgg_jpg.rf.513ca9f4317a98baeda086978b88a3c7.jpg,Tomato,2,train
data/main/train/images/id_ckoime_jpg.rf.59439957412881507cc755acfb13df36.jpg,Pepper,1,train
data/main/train/images/id_clly6o_jpg.rf.79f3994470710ddda109478c3866bdd3.jpg,Corn,0,train
data/main/train/images/id_clvile_jpg.rf.2e5e4802fd2f07a275fbe536361cba86.jpg,Corn,0,train
data/main/train/images/id_cmh4id_jpg.rf.f7a065d0b1f141d13fdb55ad0a568435.jpg,Pepper,1,train
data/main/train/images/id_cmjy3h_jpg.rf.74ac1c72f5b93ffda63df380f1135272.jpg,Tomato,2,train
data/main/train/images/id_cmqm73_jpg.rf.3534d45e34d81dff6fadd668844b1cda.jpg,Tomato,2,train
data/main/train/images/id_cndzm1_jpg.rf.7bdb39bc976258a9c672849b9606f415.jpg,Corn,0,train
data/main/train/images/id_cnrme5_jpg.rf.fa7822b9236d69c097762654a30573ea.jpg,Tomato,2,train
data/main/train/images/id_cnu55w_jpg.rf.f8684ee328b1629dc5792bf02e0a3635.jpg,Pepper,1,train
data/main/train/images/id_cnx9lz_jpg.rf.319606524a01d9f56b3d02a8ce6b148d.jpg,Tomato,2,train
data/main/train/images/id_cnyet4_jpg.rf.5d7fe12be61f7e013059fce238519e7f.jpg,Corn,0,train
data/main/train/images/id_co9kbx_jpg.rf.c8bfed7ff34fcd5ebcd7230b7518d98a.jpg,Pepper,1,train
data/main/train/images/id_cof3zm_jpg.rf.481a1a5ec513398d00a5663f2f25a2c4.jpg,Pepper,1,train
data/main/train/images/id_cofhmm_jpg.rf.6cd5069256cca19f1bddc18349dda9b0.jpg,Tomato,2,train
data/main/train/images/id_coqs55_jpg.rf.060df87c26237076a72ae25a9c544060.jpg,Tomato,2,train
data/main/train/images/id_cosomh_jpg.rf.f5a559079cab543b38caff290fd43390.jpg,Tomato,2,train
data/main/train/images/id_cp3mz8_jpg.rf.955f618bba5aafaf8f1cd5be58c2ccae.jpg,Corn,0,train
data/main/train/images/id_cph3ml_jpg.rf.d203ae426f20e1d9006f831b1bbea7cc.jpg,Corn,0,train
data/main/train/images/id_cq2koe_jpg.rf.7cb907fdc63d86101487439ed45288e0.jpg,Pepper,1,train
data/main/train/images/id_cq5amu_jpg.rf.9a0585ac6a91745463d0dc29400ff1cf.jpg,Tomato,2,train
data/main/train/images/id_cr2ten_jpg.rf.0491bf89c12096d8f80da69d3347e50d.jpg,Pepper,1,train
data/main/train/images/id_crj6m1_jpg.rf.230a361c829618f2c94b72cb5266ba97.jpg,Pepper,1,train
data/main/train/images/id_crkoiv_jpg.rf.db26c94041aa12a1ad1eceb7c1b187a5.jpg,Tomato,2,train
data/main/train/images/id_crmidf_jpg.rf.b83e4c6d8d28e5c0620491e935cbe10a.jpg,Pepper,1,train
data/main/train/images/id_crzr4c_jpg.rf.f2d65acb41c5b6fcb16937ec533e05df.jpg,Corn,0,train
data/main/train/images/id_crzsx1_jpg.rf.f7bf7cb7b7643113df86b3a6fd336c00.jpg,Pepper,1,train
data/main/train/images/id_cs9sxo_jpg.rf.f7418f2ef23483e9ff4486b57236e742.jpg,Tomato,2,train
data/main/train/images/id_csbzeh_jpg.rf.8891b05150863abea92882c6325fd66c.jpg,Tomato,2,train
data/main/train/images/id_ct4vno_jpg.rf.19dae8cfa78247f706c32221a85d458e.jpg,Tomato,2,train
data/main/train/images/id_ct73a5_jpg.rf.a7cd3f63b7794569b7e8ec1d59d71dc7.jpg,Pepper,1,train
data/main/train/images/id_ctjq9q_jpg.rf.3a60c39f58807bdf75c60bbd13606ad6.jpg,Pepper,1,train
data/main/train/images/id_ctmvmr_jpg.rf.d3181115862fc85738e8bcdb471aa404.jpg,Pepper,1,train
data/main/train/images/id_cu5561_jpg.rf.d4047bca094221c6af95d6e3d6b34757.jpg,Corn,0,train
data/main/train/images/id_cu9uks_jpg.rf.5a5aa0a2afc14d3fad924b293c371fd8.jpg,Pepper,1,train
data/main/train/images/id_cunf3k_jpg.rf.cf3e1c3e3c90c0c8b1579167ee13aa38.jpg,Pepper,1,train
data/main/train/images/id_cv11kz_jpg.rf.3da64aa8a564075f960358326a93fe3d.jpg,Corn,0,train
data/main/train/images/id_cv3g6i_jpg.rf.d327543616ae31dd4e33c93204925e5a.jpg,Tomato,2,train
data/main/train/images/id_cvk715_jpg.rf.f693366ba1053ae6a57cef1951b29d61.jpg,Pepper,1,train
data/main/train/images/id_cvl81h_jpg.rf.2ca12bfaa1612aab44c80d1be4a502b1.jpg,Tomato,2,train
data/main/train/images/id_cvtbxs_jpg.rf.8e45c1d279a3b1a0d660d0dc49cc5532.jpg,Tomato,2,train
data/main/train/images/id_cxmg7b_jpg.rf.892f96d514a64e9c210820161e4f2f9a.jpg,Pepper,1,train
data/main/train/images/id_cxnasa_jpg.rf.9a265ce82a862398caef35989e913a29.jpg,Pepper,1,train
data/main/train/images/id_cy5ev6_jpg.rf.88e39f835612f6b844c5086883818f77.jpg,Corn,0,train
data/main/train/images/id_cygxx4_jpg.rf.cb5e9419b19607cfdfd444446d8e7d27.jpg,Corn,0,train
data/main/train/images/id_czi3dp_jpg.rf.1f1800b293d1eafc70d4bf97c5b11a33.jpg,Pepper,1,train
data/main/train/images/id_czukcq_jpg.rf.a599809d574e72a9bfd79bedc7392b63.jpg,Corn,0,train
data/main/train/images/id_d1m65o_jpg.rf.d5cf285754aa6115037161a883d363c9.jpg,Corn,0,train
data/main/train/images/id_d1rnph_jpg.rf.5f12e636dbcda3aa50441892279007b9.jpg,Pepper,1,train
data/main/train/images/id_d23evx_jpg.rf.de97069f3da1b84550cd6cc7c41d215f.jpg,Corn,0,train
data/main/train/images/id_d2hvw3_jpg.rf.d98e7a9fe6498b9b7a2b97500090c274.jpg,Pepper,1,train
data/main/train/images/id_d2ro5x_jpg.rf.cac1ba2faac087ebc745af46981aaa53.jpg,Pepper,1,train
data/main/train/images/id_d32l98_jpg.rf.e89597d7f2b9179c582e9bf132e14623.jpg,Corn,0,train
data/main/train/images/id_d34cm7_jpg.rf.bbdb909a1f90eb481d0450ec552d7861.jpg,Pepper,1,train
data/main/train/images/id_d3ngz2_jpg.rf.6d7546b788bd3ddff4e59b96fdba9492.jpg,Pepper,1,train
data/main/train/images/id_d3nmp4_jpg.rf.6cea39fa6ad59b4dedafc5cf7cb4d411.jpg,Pepper,1,train
data/main/train/images/id_d3wwma_jpg.rf.6f79c9290a2dd6f94e1bb86dbbd1d6d3.jpg,Pepper,1,train
data/main/train/images/id_d3yon8_jpg.rf.516261fb2ce22ab7de38014928f0eb7f.jpg,Pepper,1,train
data/main/train/images/id_d3z9rm_jpg.rf.c8ff551a7db3afbc929f64bd90ea839f.jpg,Tomato,2,train
data/main/train/images/id_d45ko6_jpg.rf.09cf349f418583b4b868412076fa103c.jpg,Pepper,1,train
data/main/train/images/id_d4zs6t_jpg.rf.e8e4fb67f7ac78b080f7dffc4c72a223.jpg,Corn,0,train
data/main/train/images/id_d52t8y_jpg.rf.a6eacadc3cc59e79d89889d9032c5265.jpg,Corn,0,train
data/main/train/images/id_d59z8s_jpg.rf.af20a3ef467d54ce0b3c29bd4459914d.jpg,Pepper,1,train
data/main/train/images/id_d5cmte_jpg.rf.cb85e0146aa7a239bcbc87229aa3e392.jpg,Corn,0,train
data/main/train/images/id_d5ijd7_jpg.rf.f838f247261e4ab3c1e1448d12ac1dcb.jpg,Pepper,1,train
data/main/train/images/id_d5imeg_jpg.rf.571fb4241c58959986dc496f89ee344d.jpg,Tomato,2,train
data/main/train/images/id_d5rxui_jpg.rf.e56bc3da1622c48be5433afffbdf5ae5.jpg,Pepper,1,train
data/main/train/images/id_d6nyxi_jpg.rf.c7b94b19335c3f5e930e6a2e43ede2d1.jpg,Pepper,1,train
data/main/train/images/id_d74usz_jpg.rf.d5b81dc343cf92414db8ca3fcb19990a.jpg,Pepper,1,train
data/main/train/images/id_d7aoen_jpg.rf.06f5f5385b2cd557066c6c8f8088bd6e.jpg,Pepper,1,train
data/main/train/images/id_d7hb2x_jpg.rf.63aee3472c7a4e806985a4e6dcca6e9e.jpg,Pepper,1,train
data/main/train/images/id_d829px_jpg.rf.5c2cfcf3660842ed9eea3fa7210c3920.jpg,Corn,0,train
data/main/train/images/id_d8seit_jpg.rf.e11ee6527db7c23bf1c2d09fa421e645.jpg,Tomato,2,train
data/main/train/images/id_d9hm6a_jpg.rf.acdd10a74a680e5d647eb9ef4536b990.jpg,Pepper,1,train
data/main/train/images/id_d9t1vk_jpg.rf.acbeb0383e50c6eed2a0004e5660f9b1.jpg,Tomato,2,train
data/main/train/images/id_daafup_jpg.rf.36b86fc06ad92d37cf0c92a22e6378fc.jpg,Corn,0,train
data/main/train/images/id_dbvbfx_jpg.rf.144b943bcf8e63289b2499c8c169e0ca.jpg,Pepper,1,train
data/main/train/images/id_dc2ma2_jpg.rf.509254a5937d22c59230ac3066ec5214.jpg,Corn,0,train
data/main/train/images/id_dckw2d_jpg.rf.1bbf302f5a0ea9ad9def9faf305dac97.jpg,Corn,0,train
data/main/train/images/id_dclekh_jpg.rf.6e1c9e69c39e2120314a7920194f8954.jpg,Pepper,1,train
data/main/train/images/id_dd277p_jpg.rf.0be64cd89fa5dd75a395599128350e65.jpg,Tomato,2,train
data/main/train/images/id_ddcyjw_jpg.rf.2ab2d5b9c805122b4925af5b0b1be248.jpg,Tomato,2,train
data/main/train/images/id_ddicmu_jpg.rf.f9d3c0d37a9de72687f811417cf68f0a.jpg,Tomato,2,train
data/main/train/images/id_ddnxfo_jpg.rf.c69022955594f85b3306d0abdf3ee81a.jpg,Corn,0,train
data/main/train/images/id_ddyq59_jpg.rf.424d610bf1b5fc15be49449e44317e0b.jpg,Pepper,1,train
data/main/train/images/id_ddyw8l_jpg.rf.dd76d53564b624a3ec497ee21e8d5203.jpg,Pepper,1,train
data/main/train/images/id_dehfx3_jpg.rf.9f1e5e45e646e36b4d7622c91c118f77.jpg,Pepper,1,train
data/main/train/images/id_depbxq_jpg.rf.e765047d53becf218f658d7fe0b9bc2f.jpg,Pepper,1,train
data/main/train/images/id_derc4s_jpg.rf.501daaa380866fc216e21861f93906af.jpg,Corn,0,train
data/main/train/images/id_df8chr_jpg.rf.372cf306932ee6a6591424c3fa976a1b.jpg,Pepper,1,train
data/main/train/images/id_df8kbt_jpg.rf.62e446895535ee84fc850898b83a209c.jpg,Pepper,1,train
data/main/train/images/id_dfeeo7_jpg.rf.053d371aca377759a24d0415f76f856c.jpg,Corn,0,train
data/main/train/images/id_dfk7b7_jpg.rf.967bbe0837b3598bcc1eb184866940b4.jpg,Pepper,1,train
data/main/train/images/id_dfson3_jpg.rf.11b12063760fc42c31343ff950b6ee27.jpg,Pepper,1,train
data/main/train/images/id_dfzkeu_jpg.rf.1c376f1b30efe4db3775c470990da855.jpg,Pepper,1,train
data/main/train/images/id_dg692l_jpg.rf.e033a5b3848281d1b5ad29f3175a20a4.jpg,Tomato,2,train
data/main/train/images/id_dg94k5_jpg.rf.7e77630538bf820557a12c8885d110c1.jpg,Pepper,1,train
data/main/train/images/id_dh9dnr_jpg.rf.78c79f4e9a736a83c8853483c3e763a7.jpg,Pepper,1,train
data/main/train/images/id_dhb15p_jpg.rf.db8b191359dfacc20786606077b01f95.jpg,Tomato,2,train
data/main/train/images/id_dhqsdq_jpg.rf.0b042a4128417ec05e55f37c86bd8f6b.jpg,Pepper,1,train
data/main/train/images/id_dhuyv8_jpg.rf.70da95b7b73b615b662597fdf93ed593.jpg,Pepper,1,train
data/main/train/images/id_dibinr_jpg.rf.ea7a6f87a531e5a2b56270f63fecf96e.jpg,Pepper,1,train
data/main/train/images/id_div1me_jpg.rf.19d9d04c5901a0159bca99c0a2232eb0.jpg,Corn,0,train
data/main/train/images/id_dj4jo5_jpg.rf.3c64413fa46ac01d21f87e0a0e3ec579.jpg,Pepper,1,train
data/main/train/images/id_djalo9_jpg.rf.6b8a5845660e89bf70411a6540e74faa.jpg,Corn,0,train
data/main/train/images/id_djufka_jpg.rf.4b9caeb4c97e40142feaaac09680a814.jpg,Pepper,1,train
data/main/train/images/id_djv4aj_jpg.rf.368d5d7342b81ecef0ca8a25915ed3df.jpg,Corn,0,train
data/main/train/images/id_djwlcf_jpg.rf.166da29b2416d97aa0ec0b1c94b8ab5e.jpg,Corn,0,train
data/main/train/images/id_dk4l2i_jpg.rf.6ae07a56f38edd480f29368a7e52b3e0.jpg,Pepper,1,train
data/main/train/images/id_dkc77u_jpg.rf.d20f1bfb427daeff4d27203cec1ce57f.jpg,Corn,0,train
data/main/train/images/id_dkhf6d_jpg.rf.eda567587747086800e62c3eb180ea66.jpg,Corn,0,train
data/main/train/images/id_dl1hqg_jpg.rf.abd19ec6a12c43701db4cdcc3da54ada.jpg,Pepper,1,train
data/main/train/images/id_dltnyh_jpg.rf.b48c92fe2d591bb0c69f0eef858d8d55.jpg,Pepper,1,train
data/main/train/images/id_dlwx73_jpg.rf.e9cae0d1238ab0d7ebaa3b9db9f429ed.jpg,Tomato,2,train
data/main/train/images/id_dn47o1_jpg.rf.12db969366d363a5b49190b066fcc314.jpg,Corn,0,train
data/main/train/images/id_dnqtm3_jpg.rf.6b398ce1c107f9d8ce945a4b25cbbe79.jpg,Pepper,1,train
data/main/train/images/id_dnxvrl_jpg.rf.68c721af38a3dde3b3bb7535ab11137f.jpg,Tomato,2,train
data/main/train/images/id_dobvyy_jpg.rf.c2c33d733a8aa7e763cf8407d36c21a3.jpg,Pepper,1,train
data/main/train/images/id_doeigk_jpg.rf.d20ded99eca813aa11cd37bbb755d182.jpg,Pepper,1,train
data/main/train/images/id_doj57h_jpg.rf.95ca9c69b8258159d03838819e3e9c80.jpg,Corn,0,train
data/main/train/images/id_dotitl_jpg.rf.9ce7b31b08130c1659509f8afa747256.jpg,Pepper,1,train
data/main/train/images/id_dph661_jpg.rf.afeb9c3ded67b02ff24da8746b11c822.jpg,Pepper,1,train
data/main/train/images/id_dphhg5_jpg.rf.25a85b419a6f95e0a2ca116b291e44e1.jpg,Tomato,2,train
data/main/train/images/id_dqqwgz_jpg.rf.50992d4d03669afd8bc17aa1ac5f1bef.jpg,Pepper,1,train
data/main/train/images/id_dr86ot_jpg.rf.d289636fb6aa46b04d3f41cc74219480.jpg,Corn,0,train
data/main/train/images/id_drdlez_jpg.rf.423a8f382abde065ece3ba0c2f35c5f5.jpg,Pepper,1,train
data/main/train/images/id_dsdvui_jpg.rf.cfdab88bef332be6cee36aa4f456663f.jpg,Pepper,1,train
data/main/train/images/id_dslcyd_jpg.rf.b0a5cc4a375abcd67b2b448c3e583b3d.jpg,Pepper,1,train
data/main/train/images/id_dtjesd_jpg.rf.6a15152afc7deb9119c18231b56bb93a.jpg,Pepper,1,train
data/main/train/images/id_dtoknw_jpg.rf.f9220b1dc70b4da9e0845e3b9e4807ef.jpg,Pepper,1,train
data/main/train/images/id_dtuuqf_jpg.rf.8cb37c844f10d73ca223d8263772ad31.jpg,Tomato,2,train
data/main/train/images/id_du27e1_jpg.rf.cbee067fbea65fa8c2d4937bba50d3ac.jpg,Corn,0,train
data/main/train/images/id_dv983x_jpg.rf.2f3d751e89aca6a7f6e1b1af29dde538.jpg,Tomato,2,train
data/main/train/images/id_dva7tg_jpg.rf.4cb6b34d054e29cb33833fa7c495dd16.jpg,Corn,0,train
data/main/train/images/id_dvas2m_jpg.rf.90b34e1c223ca2bf4064a13b9cc41e9e.jpg,Pepper,1,train
data/main/train/images/id_dvxe28_jpg.rf.96c01049079cbbd3a382bfe022a14780.jpg,Pepper,1,train
data/main/train/images/id_dvzcml_jpg.rf.9a0abd0a32c4f67a20a0d1d2d85d1c26.jpg,Corn,0,train
data/main/train/images/id_dvzcmx_jpg.rf.dc922cdf7ef2979225d06281b8f252f0.jpg,Corn,0,train
data/main/train/images/id_dw6vup_jpg.rf.b19d8c51f911955e05d2e021dd533801.jpg,Tomato,2,train
data/main/train/images/id_dwiivj_jpg.rf.1ac799e126861cbfc2da0dbe08f59cbd.jpg,Pepper,1,train
data/main/train/images/id_dwujh8_jpg.rf.c39ec1f920da72a7fd5847d910644e62.jpg,Pepper,1,train
data/main/train/images/id_dydhkn_jpg.rf.505edf4652fe9bf46574583595347407.jpg,Pepper,1,train
data/main/train/images/id_dyidl3_jpg.rf.f0445e15c5f85edfd35e31067eea9239.jpg,Corn,0,train
data/main/train/images/id_dyym45_jpg.rf.d5fa9bde0a0832714b88e96f2864ef26.jpg,Corn,0,train
data/main/train/images/id_dzyehe_jpg.rf.1418f187939bd253063d82c4311d90d2.jpg,Tomato,2,train
data/main/train/images/id_e1mid1_jpg.rf.b5b0a9b0445c8f550c9259fbc578706f.jpg,Pepper,1,train
data/main/train/images/id_e1spr7_jpg.rf.512545dde9b95e24cb78f8078b240b48.jpg,Pepper,1,train
data/main/train/images/id_e1v225_jpg.rf.83dec3f5db0c90c121f13de1ac1d3cbe.jpg,Tomato,2,train
data/main/train/images/id_e1vu7m_jpg.rf.adeec7743bb0b67db1af6bac060412ec.jpg,Corn,0,train
data/main/train/images/id_e2bann_jpg.rf.4311c3d6d5467a03de6037ac364325b2.jpg,Pepper,1,train
data/main/train/images/id_e2psxf_jpg.rf.a1e8e406689d81fc0040ab05cf21d402.jpg,Corn,0,train
data/main/train/images/id_e2q4pf_jpg.rf.eef2b4e475bd8c21c27e760144a8c3ba.jpg,Corn,0,train
data/main/train/images/id_e2v8lg_jpg.rf.efef1ad48bedc3bd737f7be4957feda1.jpg,Pepper,1,train
data/main/train/images/id_e3zqle_jpg.rf.b1c3e2f1eaacd1ecefc0d42091a8daab.jpg,Tomato,2,train
data/main/train/images/id_e528y4_jpg.rf.d005b553a4c49897a461662dfbf94ff6.jpg,Tomato,2,train
data/main/train/images/id_e5j9uw_jpg.rf.6814d7c82037b0caff03885744468f92.jpg,Corn,0,train
data/main/train/images/id_e5klil_jpg.rf.d3a117b842f49a4c8e94f46d5eb63d5e.jpg,Pepper,1,train
data/main/train/images/id_e5vyps_jpg.rf.fd823bf4d1c6d9803545c322cedbc9a6.jpg,Pepper,1,train
data/main/train/images/id_e6g9so_jpg.rf.fa4607567aedfd95acc238f6aeb39d36.jpg,Corn,0,train
data/main/train/images/id_e76paa_jpg.rf.639b27e84e3542b439a16823c705faae.jpg,Tomato,2,train
data/main/train/images/id_e7duth_jpg.rf.e9036c126d4e9d5518bd9eacbd888d36.jpg,Pepper,1,train
data/main/train/images/id_e7mkjl_jpg.rf.d6a8ff8801357eab9505a2b3b2b22fa5.jpg,Tomato,2,train
data/main/train/images/id_e7nzot_jpg.rf.0e7ab56fd0c8d7dcebd0fa0cd2c722c5.jpg,Tomato,2,train
data/main/train/images/id_e7xtze_jpg.rf.f2b5213f8229bd49c7ec511f083a9db8.jpg,Pepper,1,train
data/main/train/images/id_e8t9at_jpg.rf.424b1c0e4bb4f8af0b49fe19d0072fc5.jpg,Pepper,1,train
data/main/train/images/id_e953bc_jpg.rf.b46c6dfe2d4f5c0e798c3c9eee7cbc2b.jpg,Pepper,1,train
data/main/train/images/id_e9b6xz_jpg.rf.f43e332321cc07aa4627210cf2d9002a.jpg,Corn,0,train
data/main/train/images/id_e9p8ir_jpg.rf.1c21ba343e61fcc812ae83ad76483c52.jpg,Corn,0,train
data/main/train/images/id_e9z1fo_jpg.rf.53cff0b2aff2bfda2dd37739f19b149d.jpg,Pepper,1,train
data/main/train/images/id_ea5y88_jpg.rf.0bd38c4db90449baebe168e2f57d0964.jpg,Tomato,2,train
data/main/train/images/id_eapzsw_jpg.rf.4d59941d319f9400a1a72de22167894a.jpg,Corn,0,train
data/main/train/images/id_ebglje_jpg.rf.bcf8477a8a90189ed50ebb3f4112bd3d.jpg,Pepper,1,train
data/main/train/images/id_ebjmcq_jpg.rf.fc6ca8b0d27dddead151aa8f577bc418.jpg,Pepper,1,train
data/main/train/images/id_ec5sm4_jpg.rf.0947e81bfc8162b60dff1c054fa73c1e.jpg,Corn,0,train
data/main/train/images/id_ecfju2_jpg.rf.0654b40a096e0924a31ebbb99167c94a.jpg,Corn,0,train
data/main/train/images/id_ecxooz_jpg.rf.e5a4fbf6d5fddfa99b02b846bd9121e5.jpg,Pepper,1,train
data/main/train/images/id_ed3dwc_jpg.rf.69524a984064d4b36145c41f5e5fef1c.jpg,Pepper,1,train
data/main/train/images/id_ed3xr2_jpg.rf.255ac15b340a2cc90b274286cc9326d2.jpg,Pepper,1,train
data/main/train/images/id_edx4lh_jpg.rf.d19ee0cca2cef3aef12b00490a793eda.jpg,Corn,0,train
